name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,KRK_efficiency
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_700,2.4140000000000006,6,11.3,7.9,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_701,2.4140000000000006,6,11.3,7.9,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_702,2.4140000000000006,6,11.3,7.9,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_703,2.4140000000000006,6,11.3,7.9,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_704,2.4140000000000006,6,11.3,7.9350000000000005,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_705,2.4140000000000006,6,11.3,7.9350000000000005,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_706,2.4140000000000006,6,11.3,7.9350000000000005,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_707,2.4140000000000006,6,11.3,7.9350000000000005,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_708,2.4140000000000006,6,11.3,7.9350000000000005,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_709,2.4140000000000006,6,11.3,7.9350000000000005,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_710,2.4140000000000006,6,11.3,7.9350000000000005,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_711,2.4140000000000006,6,11.3,7.9350000000000005,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_712,2.4140000000000006,6,11.3,7.9350000000000005,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_713,2.4140000000000006,6,11.3,7.9350000000000005,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_714,2.4140000000000006,6,11.3,7.9350000000000005,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_715,2.4140000000000006,6,11.3,7.9350000000000005,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_716,2.4140000000000006,6,11.3,7.9350000000000005,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_717,2.4140000000000006,6,11.3,7.9350000000000005,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_718,2.4140000000000006,6,11.3,7.9350000000000005,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_719,2.4140000000000006,6,11.3,7.9350000000000005,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_720,2.4140000000000006,6,11.3,8.725,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_721,2.4140000000000006,6,11.3,8.725,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_722,2.4140000000000006,6,11.3,8.725,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_723,2.4140000000000006,6,11.3,8.725,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_724,2.4140000000000006,6,11.3,8.725,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_725,2.4140000000000006,6,11.3,8.725,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_726,2.4140000000000006,6,11.3,8.725,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_727,2.4140000000000006,6,11.3,8.725,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_728,2.4140000000000006,6,11.3,8.725,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_729,2.4140000000000006,6,11.3,8.725,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_730,2.4140000000000006,6,11.3,8.725,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_731,2.4140000000000006,6,11.3,8.725,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_732,2.4140000000000006,6,11.3,8.725,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_733,2.4140000000000006,6,11.3,8.725,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_734,2.4140000000000006,6,11.3,8.725,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_735,2.4140000000000006,6,11.3,8.725,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_736,2.4140000000000006,6,11.3,9.514999999999999,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_737,2.4140000000000006,6,11.3,9.514999999999999,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_738,2.4140000000000006,6,11.3,9.514999999999999,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_739,2.4140000000000006,6,11.3,9.514999999999999,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_740,2.4140000000000006,6,11.3,9.514999999999999,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_741,2.4140000000000006,6,11.3,9.514999999999999,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_742,2.4140000000000006,6,11.3,9.514999999999999,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_743,2.4140000000000006,6,11.3,9.514999999999999,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_744,2.4140000000000006,6,11.3,9.514999999999999,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_745,2.4140000000000006,6,11.3,9.514999999999999,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_746,2.4140000000000006,6,11.3,9.514999999999999,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_747,2.4140000000000006,6,11.3,9.514999999999999,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_748,2.4140000000000006,6,11.3,9.514999999999999,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_749,2.4140000000000006,6,11.3,9.514999999999999,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_750,2.4140000000000006,6,11.3,9.514999999999999,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_751,2.4140000000000006,6,11.3,9.514999999999999,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_752,2.4140000000000006,6,11.3,10.305,0.3,-2.1599999999999984,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_753,2.4140000000000006,6,11.3,10.305,0.3,0.970000000000002,0.3275862069,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_754,2.4140000000000006,6,11.3,10.305,0.3,4.100000000000002,0.4148029819,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_755,2.4140000000000006,6,11.3,10.305,0.3,7.230000000000002,0.7314696486,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_756,2.4140000000000006,6,11.3,10.305,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_757,2.4140000000000006,6,11.3,10.305,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_758,2.4140000000000006,6,11.3,10.305,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_759,2.4140000000000006,6,11.3,10.305,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_760,2.4140000000000006,6,11.3,10.305,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_761,2.4140000000000006,6,11.3,10.305,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_762,2.4140000000000006,6,11.3,10.305,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_763,2.4140000000000006,6,11.3,10.305,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_764,2.4140000000000006,6,11.3,10.305,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_765,2.4140000000000006,6,11.3,10.305,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_766,2.4140000000000006,6,11.3,10.305,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_767,2.4140000000000006,6,11.3,10.305,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_768,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,-2.1599999999999984,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_769,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,0.970000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_770,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_771,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_772,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_773,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_774,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_775,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_776,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_777,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_778,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_779,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_780,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_781,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_782,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_783,2.7240000000000006,6,11.3,-0.7550000000000003,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_784,2.7240000000000006,6,11.3,0.0349999999999997,0.3,-2.1599999999999984,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_785,2.7240000000000006,6,11.3,0.0349999999999997,0.3,0.970000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_786,2.7240000000000006,6,11.3,0.0349999999999997,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_787,2.7240000000000006,6,11.3,0.0349999999999997,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_788,2.7240000000000006,6,11.3,0.0349999999999997,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_789,2.7240000000000006,6,11.3,0.0349999999999997,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_790,2.7240000000000006,6,11.3,0.0349999999999997,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_791,2.7240000000000006,6,11.3,0.0349999999999997,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_792,2.7240000000000006,6,11.3,0.0349999999999997,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_793,2.7240000000000006,6,11.3,0.0349999999999997,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_794,2.7240000000000006,6,11.3,0.0349999999999997,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_795,2.7240000000000006,6,11.3,0.0349999999999997,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_796,2.7240000000000006,6,11.3,0.0349999999999997,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_797,2.7240000000000006,6,11.3,0.0349999999999997,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_798,2.7240000000000006,6,11.3,0.0349999999999997,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_799,2.7240000000000006,6,11.3,0.0349999999999997,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_800,2.7240000000000006,6,11.3,0.8249999999999997,0.3,-2.1599999999999984,0.9905956113,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_801,2.7240000000000006,6,11.3,0.8249999999999997,0.3,0.970000000000002,0.9905956113,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_802,2.7240000000000006,6,11.3,0.8249999999999997,0.3,4.100000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_803,2.7240000000000006,6,11.3,0.8249999999999997,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_804,2.7240000000000006,6,11.3,0.8249999999999997,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_805,2.7240000000000006,6,11.3,0.8249999999999997,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_806,2.7240000000000006,6,11.3,0.8249999999999997,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_807,2.7240000000000006,6,11.3,0.8249999999999997,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_808,2.7240000000000006,6,11.3,0.8249999999999997,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_809,2.7240000000000006,6,11.3,0.8249999999999997,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_810,2.7240000000000006,6,11.3,0.8249999999999997,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_811,2.7240000000000006,6,11.3,0.8249999999999997,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_812,2.7240000000000006,6,11.3,0.8249999999999997,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_813,2.7240000000000006,6,11.3,0.8249999999999997,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_814,2.7240000000000006,6,11.3,0.8249999999999997,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_815,2.7240000000000006,6,11.3,0.8249999999999997,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_816,2.7240000000000006,6,11.3,1.6149999999999998,0.3,-2.1599999999999984,0.5060318138,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_817,2.7240000000000006,6,11.3,1.6149999999999998,0.3,0.970000000000002,0.5060318138,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_818,2.7240000000000006,6,11.3,1.6149999999999998,0.3,4.100000000000002,0.6407580688,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_819,2.7240000000000006,6,11.3,1.6149999999999998,0.3,7.230000000000002,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_820,2.7240000000000006,6,11.3,1.6149999999999998,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_821,2.7240000000000006,6,11.3,1.6149999999999998,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_822,2.7240000000000006,6,11.3,1.6149999999999998,0.3,16.620000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_823,2.7240000000000006,6,11.3,1.6149999999999998,0.3,19.750000000000007,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_824,2.7240000000000006,6,11.3,1.6149999999999998,0.3,22.880000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_825,2.7240000000000006,6,11.3,1.6149999999999998,0.3,26.010000000000005,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_826,2.7240000000000006,6,11.3,1.6149999999999998,0.3,29.140000000000008,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_827,2.7240000000000006,6,11.3,1.6149999999999998,0.3,31.3,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_828,2.7240000000000006,6,11.3,1.6149999999999998,0.3,32.27000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_829,2.7240000000000006,6,11.3,1.6149999999999998,0.3,35.400000000000006,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_830,2.7240000000000006,6,11.3,1.6149999999999998,0.3,38.53000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_831,2.7240000000000006,6,11.3,1.6149999999999998,0.3,41.66000000000001,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_832,2.7240000000000006,6,11.3,2.405,0.3,-2.1599999999999984,0.3398093053,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_833,2.7240000000000006,6,11.3,2.405,0.3,0.970000000000002,0.3398093053,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_834,2.7240000000000006,6,11.3,2.405,0.3,4.100000000000002,0.4302803664,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_835,2.7240000000000006,6,11.3,2.405,0.3,7.230000000000002,0.7587626949,false,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_836,2.7240000000000006,6,11.3,2.405,0.3,10.360000000000003,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_837,2.7240000000000006,6,11.3,2.405,0.3,13.490000000000004,1.0000000000,true,1.0000000000
RZE__to__KAT_cand_2309__to__POZ_cand_2469__to__KRK_cand_838,2.7240000000000006,6,11.3,2.405,0.3,16.620000000000005,1.0000000000,true,1.0000000000
