candidate_id,base_name,name,i1,i2,i3,i4,o1,o2,i1_base,i1_new,i1_delta_abs,i1_delta_pct,i1_grid_value,i1_grid_mode,i4_base,i4_new,i4_delta_abs,i4_delta_pct,i4_grid_value,i4_grid_mode,o2_base,o2_new,o2_delta_abs,o2_delta_pct,o2_grid_value,o2_grid_mode
6686,RZE,RZE_cand_6686,0.0,6.0,11.3,2.2,0.3,6.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,6.5,3.0,85.71,3.0,absolute
6687,RZE,RZE_cand_6687,0.0,6.0,11.3,2.2,0.3,6.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,6.7,3.2,91.43,3.2,absolute
6688,RZE,RZE_cand_6688,0.0,6.0,11.3,2.2,0.3,6.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,6.9,3.4,97.14,3.4,absolute
6689,RZE,RZE_cand_6689,0.0,6.0,11.3,2.2,0.3,7.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,7.1,3.6,102.86,3.6,absolute
6690,RZE,RZE_cand_6690,0.0,6.0,11.3,2.2,0.3,7.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,7.3,3.8,108.57,3.8,absolute
6691,RZE,RZE_cand_6691,0.0,6.0,11.3,2.2,0.3,7.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,7.5,4.0,114.29,4.0,absolute
6692,RZE,RZE_cand_6692,0.0,6.0,11.3,2.2,0.3,7.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,7.7,4.2,120.0,4.2,absolute
6693,RZE,RZE_cand_6693,0.0,6.0,11.3,2.2,0.3,7.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,7.9,4.4,125.71,4.4,absolute
6694,RZE,RZE_cand_6694,0.0,6.0,11.3,2.2,0.3,8.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,8.1,4.6,131.43,4.6,absolute
6695,RZE,RZE_cand_6695,0.0,6.0,11.3,2.2,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6696,RZE,RZE_cand_6696,0.0,6.0,11.3,2.2,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.2,-0.5,-18.52,-0.5,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6697,RZE,RZE_cand_6697,0.0,6.0,11.3,2.3,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6698,RZE,RZE_cand_6698,0.0,6.0,11.3,2.3,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6699,RZE,RZE_cand_6699,0.0,6.0,11.3,2.3,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6700,RZE,RZE_cand_6700,0.0,6.0,11.3,2.3,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6701,RZE,RZE_cand_6701,0.0,6.0,11.3,2.3,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6702,RZE,RZE_cand_6702,0.0,6.0,11.3,2.3,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6703,RZE,RZE_cand_6703,0.0,6.0,11.3,2.3,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6704,RZE,RZE_cand_6704,0.0,6.0,11.3,2.3,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6705,RZE,RZE_cand_6705,0.0,6.0,11.3,2.3,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6706,RZE,RZE_cand_6706,0.0,6.0,11.3,2.3,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6707,RZE,RZE_cand_6707,0.0,6.0,11.3,2.3,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,4.5,1.0,28.57,1.0,absolute
6708,RZE,RZE_cand_6708,0.0,6.0,11.3,2.3,0.3,4.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,4.7,1.2,34.29,1.2,absolute
6709,RZE,RZE_cand_6709,0.0,6.0,11.3,2.3,0.3,4.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,4.9,1.4,40.0,1.4,absolute
6710,RZE,RZE_cand_6710,0.0,6.0,11.3,2.3,0.3,5.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,5.1,1.6,45.71,1.6,absolute
6711,RZE,RZE_cand_6711,0.0,6.0,11.3,2.3,0.3,5.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,5.3,1.8,51.43,1.8,absolute
6712,RZE,RZE_cand_6712,0.0,6.0,11.3,2.3,0.3,5.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,5.5,2.0,57.14,2.0,absolute
6713,RZE,RZE_cand_6713,0.0,6.0,11.3,2.3,0.3,5.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,5.7,2.2,62.86,2.2,absolute
6714,RZE,RZE_cand_6714,0.0,6.0,11.3,2.3,0.3,5.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,5.9,2.4,68.57,2.4,absolute
6715,RZE,RZE_cand_6715,0.0,6.0,11.3,2.3,0.3,6.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,6.1,2.6,74.29,2.6,absolute
6716,RZE,RZE_cand_6716,0.0,6.0,11.3,2.3,0.3,6.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,6.3,2.8,80.0,2.8,absolute
6717,RZE,RZE_cand_6717,0.0,6.0,11.3,2.3,0.3,6.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,6.5,3.0,85.71,3.0,absolute
6718,RZE,RZE_cand_6718,0.0,6.0,11.3,2.3,0.3,6.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,6.7,3.2,91.43,3.2,absolute
6719,RZE,RZE_cand_6719,0.0,6.0,11.3,2.3,0.3,6.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,6.9,3.4,97.14,3.4,absolute
6720,RZE,RZE_cand_6720,0.0,6.0,11.3,2.3,0.3,7.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,7.1,3.6,102.86,3.6,absolute
6721,RZE,RZE_cand_6721,0.0,6.0,11.3,2.3,0.3,7.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,7.3,3.8,108.57,3.8,absolute
6722,RZE,RZE_cand_6722,0.0,6.0,11.3,2.3,0.3,7.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,7.5,4.0,114.29,4.0,absolute
6723,RZE,RZE_cand_6723,0.0,6.0,11.3,2.3,0.3,7.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,7.7,4.2,120.0,4.2,absolute
6724,RZE,RZE_cand_6724,0.0,6.0,11.3,2.3,0.3,7.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,7.9,4.4,125.71,4.4,absolute
6725,RZE,RZE_cand_6725,0.0,6.0,11.3,2.3,0.3,8.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,8.1,4.6,131.43,4.6,absolute
6726,RZE,RZE_cand_6726,0.0,6.0,11.3,2.3,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6727,RZE,RZE_cand_6727,0.0,6.0,11.3,2.3,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.3,-0.4,-14.81,-0.4,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6728,RZE,RZE_cand_6728,0.0,6.0,11.3,2.4,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6729,RZE,RZE_cand_6729,0.0,6.0,11.3,2.4,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6730,RZE,RZE_cand_6730,0.0,6.0,11.3,2.4,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6731,RZE,RZE_cand_6731,0.0,6.0,11.3,2.4,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6732,RZE,RZE_cand_6732,0.0,6.0,11.3,2.4,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6733,RZE,RZE_cand_6733,0.0,6.0,11.3,2.4,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6734,RZE,RZE_cand_6734,0.0,6.0,11.3,2.4,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6735,RZE,RZE_cand_6735,0.0,6.0,11.3,2.4,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6736,RZE,RZE_cand_6736,0.0,6.0,11.3,2.4,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6737,RZE,RZE_cand_6737,0.0,6.0,11.3,2.4,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6738,RZE,RZE_cand_6738,0.0,6.0,11.3,2.4,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,4.5,1.0,28.57,1.0,absolute
6739,RZE,RZE_cand_6739,0.0,6.0,11.3,2.4,0.3,4.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,4.7,1.2,34.29,1.2,absolute
6740,RZE,RZE_cand_6740,0.0,6.0,11.3,2.4,0.3,4.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,4.9,1.4,40.0,1.4,absolute
6741,RZE,RZE_cand_6741,0.0,6.0,11.3,2.4,0.3,5.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,5.1,1.6,45.71,1.6,absolute
6742,RZE,RZE_cand_6742,0.0,6.0,11.3,2.4,0.3,5.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,5.3,1.8,51.43,1.8,absolute
6743,RZE,RZE_cand_6743,0.0,6.0,11.3,2.4,0.3,5.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,5.5,2.0,57.14,2.0,absolute
6744,RZE,RZE_cand_6744,0.0,6.0,11.3,2.4,0.3,5.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,5.7,2.2,62.86,2.2,absolute
6745,RZE,RZE_cand_6745,0.0,6.0,11.3,2.4,0.3,5.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,5.9,2.4,68.57,2.4,absolute
6746,RZE,RZE_cand_6746,0.0,6.0,11.3,2.4,0.3,6.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,6.1,2.6,74.29,2.6,absolute
6747,RZE,RZE_cand_6747,0.0,6.0,11.3,2.4,0.3,6.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,6.3,2.8,80.0,2.8,absolute
6748,RZE,RZE_cand_6748,0.0,6.0,11.3,2.4,0.3,6.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,6.5,3.0,85.71,3.0,absolute
6749,RZE,RZE_cand_6749,0.0,6.0,11.3,2.4,0.3,6.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,6.7,3.2,91.43,3.2,absolute
6750,RZE,RZE_cand_6750,0.0,6.0,11.3,2.4,0.3,6.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,6.9,3.4,97.14,3.4,absolute
6751,RZE,RZE_cand_6751,0.0,6.0,11.3,2.4,0.3,7.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,7.1,3.6,102.86,3.6,absolute
6752,RZE,RZE_cand_6752,0.0,6.0,11.3,2.4,0.3,7.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,7.3,3.8,108.57,3.8,absolute
6753,RZE,RZE_cand_6753,0.0,6.0,11.3,2.4,0.3,7.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,7.5,4.0,114.29,4.0,absolute
6754,RZE,RZE_cand_6754,0.0,6.0,11.3,2.4,0.3,7.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,7.7,4.2,120.0,4.2,absolute
6755,RZE,RZE_cand_6755,0.0,6.0,11.3,2.4,0.3,7.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,7.9,4.4,125.71,4.4,absolute
6756,RZE,RZE_cand_6756,0.0,6.0,11.3,2.4,0.3,8.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,8.1,4.6,131.43,4.6,absolute
6757,RZE,RZE_cand_6757,0.0,6.0,11.3,2.4,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6758,RZE,RZE_cand_6758,0.0,6.0,11.3,2.4,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.4,-0.3,-11.11,-0.3,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6759,RZE,RZE_cand_6759,0.0,6.0,11.3,2.5,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6760,RZE,RZE_cand_6760,0.0,6.0,11.3,2.5,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6761,RZE,RZE_cand_6761,0.0,6.0,11.3,2.5,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6762,RZE,RZE_cand_6762,0.0,6.0,11.3,2.5,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6763,RZE,RZE_cand_6763,0.0,6.0,11.3,2.5,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6764,RZE,RZE_cand_6764,0.0,6.0,11.3,2.5,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6765,RZE,RZE_cand_6765,0.0,6.0,11.3,2.5,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6766,RZE,RZE_cand_6766,0.0,6.0,11.3,2.5,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6767,RZE,RZE_cand_6767,0.0,6.0,11.3,2.5,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6768,RZE,RZE_cand_6768,0.0,6.0,11.3,2.5,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6769,RZE,RZE_cand_6769,0.0,6.0,11.3,2.5,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,4.5,1.0,28.57,1.0,absolute
6770,RZE,RZE_cand_6770,0.0,6.0,11.3,2.5,0.3,4.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,4.7,1.2,34.29,1.2,absolute
6771,RZE,RZE_cand_6771,0.0,6.0,11.3,2.5,0.3,4.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,4.9,1.4,40.0,1.4,absolute
6772,RZE,RZE_cand_6772,0.0,6.0,11.3,2.5,0.3,5.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,5.1,1.6,45.71,1.6,absolute
6773,RZE,RZE_cand_6773,0.0,6.0,11.3,2.5,0.3,5.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,5.3,1.8,51.43,1.8,absolute
6774,RZE,RZE_cand_6774,0.0,6.0,11.3,2.5,0.3,5.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,5.5,2.0,57.14,2.0,absolute
6775,RZE,RZE_cand_6775,0.0,6.0,11.3,2.5,0.3,5.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,5.7,2.2,62.86,2.2,absolute
6776,RZE,RZE_cand_6776,0.0,6.0,11.3,2.5,0.3,5.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,5.9,2.4,68.57,2.4,absolute
6777,RZE,RZE_cand_6777,0.0,6.0,11.3,2.5,0.3,6.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,6.1,2.6,74.29,2.6,absolute
6778,RZE,RZE_cand_6778,0.0,6.0,11.3,2.5,0.3,6.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,6.3,2.8,80.0,2.8,absolute
6779,RZE,RZE_cand_6779,0.0,6.0,11.3,2.5,0.3,6.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,6.5,3.0,85.71,3.0,absolute
6780,RZE,RZE_cand_6780,0.0,6.0,11.3,2.5,0.3,6.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,6.7,3.2,91.43,3.2,absolute
6781,RZE,RZE_cand_6781,0.0,6.0,11.3,2.5,0.3,6.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,6.9,3.4,97.14,3.4,absolute
6782,RZE,RZE_cand_6782,0.0,6.0,11.3,2.5,0.3,7.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,7.1,3.6,102.86,3.6,absolute
6783,RZE,RZE_cand_6783,0.0,6.0,11.3,2.5,0.3,7.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,7.3,3.8,108.57,3.8,absolute
6784,RZE,RZE_cand_6784,0.0,6.0,11.3,2.5,0.3,7.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,7.5,4.0,114.29,4.0,absolute
6785,RZE,RZE_cand_6785,0.0,6.0,11.3,2.5,0.3,7.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,7.7,4.2,120.0,4.2,absolute
6786,RZE,RZE_cand_6786,0.0,6.0,11.3,2.5,0.3,7.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,7.9,4.4,125.71,4.4,absolute
6787,RZE,RZE_cand_6787,0.0,6.0,11.3,2.5,0.3,8.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,8.1,4.6,131.43,4.6,absolute
6788,RZE,RZE_cand_6788,0.0,6.0,11.3,2.5,0.3,8.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,8.3,4.8,137.14,4.8,absolute
6789,RZE,RZE_cand_6789,0.0,6.0,11.3,2.5,0.3,8.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.5,-0.2,-7.41,-0.2,absolute,3.5,8.5,5.0,142.86,5.0,absolute
6790,RZE,RZE_cand_6790,0.0,6.0,11.3,2.6,0.3,2.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,2.5,-1.0,-28.57,-1.0,absolute
6791,RZE,RZE_cand_6791,0.0,6.0,11.3,2.6,0.3,2.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,2.7,-0.8,-22.86,-0.8,absolute
6792,RZE,RZE_cand_6792,0.0,6.0,11.3,2.6,0.3,2.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,2.9,-0.6,-17.14,-0.6,absolute
6793,RZE,RZE_cand_6793,0.0,6.0,11.3,2.6,0.3,3.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,3.1,-0.4,-11.43,-0.4,absolute
6794,RZE,RZE_cand_6794,0.0,6.0,11.3,2.6,0.3,3.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,3.3,-0.2,-5.71,-0.2,absolute
6795,RZE,RZE_cand_6795,0.0,6.0,11.3,2.6,0.3,3.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,3.5,0.0,0.0,-0.0,absolute
6796,RZE,RZE_cand_6796,0.0,6.0,11.3,2.6,0.3,3.7,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,3.7,0.2,5.71,0.2,absolute
6797,RZE,RZE_cand_6797,0.0,6.0,11.3,2.6,0.3,3.9,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,3.9,0.4,11.43,0.4,absolute
6798,RZE,RZE_cand_6798,0.0,6.0,11.3,2.6,0.3,4.1,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,4.1,0.6,17.14,0.6,absolute
6799,RZE,RZE_cand_6799,0.0,6.0,11.3,2.6,0.3,4.3,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,4.3,0.8,22.86,0.8,absolute
6800,RZE,RZE_cand_6800,0.0,6.0,11.3,2.6,0.3,4.5,0.6,0.0,-0.6,-100.0,-0.7,absolute,2.7,2.6,-0.1,-3.7,-0.1,absolute,3.5,4.5,1.0,28.57,1.0,absolute
